season,week,celebrity_name,judge_score,judge_percentage,prior_votes,prior_percentage,estimated_votes,vote_percentage,combined_score,min_votes,max_votes,margin_to_elim,prior_consistency,confidence,confidence_level,is_eliminated,consistency_check
21,6,Nick Carter,39.0,12.46,1365928,13.66,1441325,14.41,26.87,0,10000000,16.84,94.5,45.0,Medium,False,True
21,6,Hayes Grier,32.0,10.22,781768,7.82,824920,8.25,18.47,77742,10000000,8.44,94.5,38.8,Medium,False,True
21,6,Bindi Irwin,40.0,12.78,1110143,11.1,1171422,11.71,24.49,0,10000000,14.46,94.5,43.3,Medium,False,True
21,6,Paula Deen,24.0,7.67,747301,7.47,236565,2.37,10.03,0,525026,0.0,31.7,62.2,High,True,True
21,7,Alexa PenaVega,27.5,12.44,1317334,13.17,1408179,14.08,26.53,397624,10000000,10.9,93.1,42.2,Medium,False,True
21,7,Carlos PenaVega,28.0,12.67,1226067,12.26,1310619,13.11,25.78,375000,10000000,10.15,93.1,41.6,Medium,False,True
21,7,Alek Skarlatos,26.5,11.99,980592,9.81,1048215,10.48,22.47,442873,10000000,6.85,93.1,39.2,Medium,False,True
21,7,Andy Grammer,28.0,12.67,1320759,13.21,1411841,14.12,26.79,375000,10000000,11.16,93.1,42.4,Medium,False,True
21,7,Tamar Braxton,27.0,12.22,1580000,15.8,1688959,16.89,29.11,420248,10000000,13.48,93.1,44.2,Medium,False,True
21,7,Nick Carter,27.0,12.22,1463880,14.64,1564832,15.65,27.87,420248,10000000,12.24,93.1,43.2,Medium,False,True
21,7,Hayes Grier,28.0,12.67,921612,9.22,295550,2.96,15.63,0,307126,0.0,32.1,63.4,High,True,True
21,7,Bindi Irwin,29.0,13.12,1189753,11.9,1271800,12.72,25.84,329751,10000000,10.21,93.1,41.6,Medium,False,True
21,8,Alexa PenaVega,26.9998,13.92,1428039,14.28,1587102,15.87,29.79,273931,10000000,12.64,88.9,43.9,Medium,False,True
21,8,Carlos PenaVega,28.9998,14.95,1329103,13.29,1477146,14.77,29.72,170838,10000000,12.58,88.9,43.8,Medium,False,True
21,8,Alek Skarlatos,25.0,12.89,1062998,10.63,1181401,11.81,24.7,377014,10000000,7.56,88.9,40.2,Medium,False,True
21,8,Andy Grammer,23.9998,12.37,1431752,14.32,477369,4.77,17.14,0,480128,0.0,33.3,65.4,High,True,True
21,8,Tamar Braxton,28.0,14.43,1712778,17.13,1903558,19.04,33.47,222374,10000000,16.32,88.9,46.7,Medium,False,True
21,8,Nick Carter,33.0,17.01,1745590,17.46,1940025,19.4,36.41,0,10000000,19.27,88.9,48.7,Medium,False,True
21,8,Bindi Irwin,28.0,14.43,1289736,12.9,1433395,14.33,28.77,222374,10000000,11.62,88.9,43.1,Medium,False,True
21,9,Alexa PenaVega,30.0,18.24,1836736,18.37,632319,6.32,24.56,0,165653,0.0,34.4,66.4,High,True,True
21,9,Carlos PenaVega,27.0,16.41,1554077,15.54,1783367,17.83,34.25,682370,10000000,9.69,85.2,42.8,Medium,False,True
21,9,Alek Skarlatos,25.5,15.5,1242929,12.43,1426313,14.26,29.76,773556,10000000,5.2,85.2,39.5,Medium,False,True
21,9,Tamar Braxton,24.5,14.89,2002697,20.03,2298177,22.98,37.88,834346,10000000,13.32,85.2,45.6,Medium,False,True
21,9,Nick Carter,27.5,16.72,1855511,18.56,2129276,21.29,38.01,651975,10000000,13.45,85.2,45.6,Medium,False,True
21,9,Bindi Irwin,30.0,18.24,1508047,15.08,1730546,17.31,35.54,500000,10000000,10.98,85.2,43.6,Medium,False,True
21,11,Carlos PenaVega,30.0,25.42,2580036,25.8,944609,9.45,34.87,0,580499,0.0,36.6,80.5,High,True,True
21,11,Alek Skarlatos,27.999899999999997,23.73,2063477,20.63,2518286,25.18,48.91,919500,10000000,14.04,78.0,47.6,Medium,False,True
21,11,Nick Carter,30.0,25.42,3080469,30.8,3759432,37.59,63.02,750000,10000000,28.15,78.0,54.5,Medium,False,True
21,11,Bindi Irwin,30.0,25.42,2276017,22.76,2777671,27.78,53.2,750000,10000000,18.33,78.0,50.7,Medium,False,True
22,2,Mischa Barton,15.0,6.36,847865,8.48,879643,8.8,15.15,165254,10000000,8.04,96.3,36.2,Medium,False,True
22,2,Kim Fields,19.0,8.05,816668,8.17,847277,8.47,16.52,0,10000000,9.41,96.3,37.1,Medium,False,True
22,2,Jodie Sweetin,21.0,8.9,942366,9.42,977687,9.78,18.68,0,10000000,11.56,96.3,38.7,Medium,False,True
22,2,Doug Flutie,20.0,8.47,841316,8.41,872850,8.73,17.2,0,10000000,10.09,96.3,37.6,Medium,False,True
22,2,Von Miller,20.0,8.47,855713,8.56,887786,8.88,17.35,0,10000000,10.24,96.3,37.7,Medium,False,True
22,2,Antonio Brown,19.0,8.05,855713,8.56,887786,8.88,16.93,0,10000000,9.81,96.3,37.4,Medium,False,True
22,2,Paige VanZant,24.0,10.17,944553,9.45,979955,9.8,19.97,0,10000000,12.85,96.3,39.7,Medium,False,True
22,2,Geraldo Rivera,13.0,5.51,516094,5.16,160631,1.61,7.11,0,334745,0.0,31.1,59.6,High,True,True
22,2,Nyle DiMarco,20.0,8.47,735799,7.36,763377,7.63,16.11,0,10000000,8.99,96.3,36.8,Medium,False,True
22,2,Ginger Zee,21.0,8.9,794786,7.95,824575,8.25,17.14,0,10000000,10.03,96.3,37.6,Medium,False,True
22,2,Wanya Morris,24.0,10.17,1133110,11.33,1175580,11.76,21.93,0,10000000,14.81,96.3,41.2,Medium,False,True
22,2,Marla Maples,20.0,8.47,716011,7.16,742848,7.43,15.9,0,10000000,8.79,96.3,36.7,Medium,False,True
22,3,Mischa Barton,18.0,7.59,952118,9.52,306032,3.06,10.66,0,357115,0.0,32.1,58.0,High,True,True
22,3,Kim Fields,22.0,9.28,917086,9.17,982572,9.83,19.11,103950,10000000,8.45,92.9,35.6,Medium,False,True
22,3,Jodie Sweetin,23.0,9.7,962036,9.62,1030733,10.31,20.01,61756,10000000,9.36,92.9,36.3,Medium,False,True
22,3,Doug Flutie,20.0,8.44,858877,8.59,920207,9.2,17.64,188339,10000000,6.99,92.9,34.6,Low,False,True
22,3,Von Miller,20.0,8.44,873574,8.74,935954,9.36,17.8,188339,10000000,7.14,92.9,34.7,Low,False,True
22,3,Antonio Brown,20.0,8.44,873574,8.74,935954,9.36,17.8,188339,10000000,7.14,92.9,34.7,Low,False,True
22,3,Paige VanZant,23.0,9.7,964268,9.64,1033124,10.33,20.04,61756,10000000,9.38,92.9,36.3,Medium,False,True
22,3,Nyle DiMarco,25.0,10.55,826273,8.26,885275,8.85,19.4,0,10000000,8.75,92.9,35.8,Medium,False,True
22,3,Ginger Zee,21.0,8.86,811375,8.11,869313,8.69,17.55,146144,10000000,6.9,92.9,34.5,Low,False,True
22,3,Wanya Morris,24.0,10.13,1156761,11.57,1239363,12.39,22.52,19562,10000000,11.86,92.9,38.1,Medium,False,True
22,3,Marla Maples,21.0,8.86,804052,8.04,861468,8.61,17.48,146144,10000000,6.82,92.9,34.5,Low,False,True
22,4,Kim Fields,32.0,10.03,985718,9.86,1049189,10.49,20.52,174608,10000000,8.99,93.6,37.5,Medium,False,True
22,4,Jodie Sweetin,27.0,8.46,1034032,10.34,1100615,11.01,19.47,331347,10000000,7.93,93.6,36.8,Medium,False,True
22,4,Doug Flutie,24.0,7.52,923153,9.23,982596,9.83,17.35,425391,10000000,5.81,93.6,35.3,Medium,False,True
22,4,Von Miller,32.0,10.03,1032845,10.33,1099351,10.99,21.02,174608,10000000,9.49,93.6,37.9,Medium,False,True
22,4,Antonio Brown,35.0,10.97,1032845,10.33,1099351,10.99,21.97,80564,10000000,10.43,93.6,38.5,Medium,False,True
22,4,Paige VanZant,36.0,11.29,1036431,10.36,1103169,11.03,22.32,49216,10000000,10.78,93.6,38.7,Medium,False,True
22,4,Nyle DiMarco,34.0,10.66,888109,8.88,945295,9.45,20.11,111912,10000000,8.57,93.6,37.1,Medium,False,True
22,4,Ginger Zee,36.0,11.29,959306,9.59,1021077,10.21,21.5,49216,10000000,9.96,93.6,38.1,Medium,False,True
22,4,Wanya Morris,35.0,10.97,1243330,12.43,1323390,13.23,24.21,80564,10000000,12.67,93.6,40.2,Medium,False,True
22,4,Marla Maples,28.0,8.78,864225,8.64,275962,2.76,11.54,0,174608,0.0,31.9,59.1,High,True,True
22,6,Kim Fields,24.0,10.57,1041211,10.41,1117489,11.17,21.75,201174,10000000,9.36,92.7,39.2,Medium,False,True
22,6,Jodie Sweetin,25.0,11.01,1092245,10.92,1172262,11.72,22.74,157121,10000000,10.35,92.7,39.9,Medium,False,True
22,6,Doug Flutie,21.0,9.25,975124,9.75,313968,3.14,12.39,0,465491,0.0,32.2,63.2,High,True,True
22,6,Von Miller,24.0,10.57,1090991,10.91,1170916,11.71,22.28,201174,10000000,9.89,92.7,39.6,Medium,False,True
22,6,Antonio Brown,27.0,11.89,1200090,12.0,1288008,12.88,24.77,69016,10000000,12.38,92.7,41.3,Medium,False,True
22,6,Paige VanZant,28.0,12.33,1204257,12.04,1292480,12.92,25.26,24963,10000000,12.87,92.7,41.6,Medium,False,True
22,6,Nyle DiMarco,25.0,11.01,938107,9.38,1006832,10.07,21.08,157121,10000000,8.69,92.7,38.6,Medium,False,True
22,6,Ginger Zee,24.0,10.57,1013312,10.13,1087546,10.88,21.45,201174,10000000,9.06,92.7,38.9,Medium,False,True
22,6,Wanya Morris,29.0,12.78,1444658,14.45,1550493,15.5,28.28,0,10000000,15.89,92.7,43.9,Medium,False,True
22,7,Kim Fields,26.0,12.15,1216997,12.17,399098,3.99,16.14,0,351635,0.0,32.8,66.3,High,True,True
22,7,Jodie Sweetin,25.5,11.92,1276648,12.77,1395533,13.96,25.87,398364,10000000,9.73,90.7,40.7,Medium,False,True
22,7,Von Miller,26.0,12.15,1275182,12.75,1393931,13.94,26.09,375000,10000000,9.95,90.7,40.9,Medium,False,True
22,7,Antonio Brown,26.0,12.15,1275182,12.75,1393931,13.94,26.09,375000,10000000,9.95,90.7,40.9,Medium,False,True
22,7,Paige VanZant,27.5,12.85,1279610,12.8,1398771,13.99,26.84,304906,10000000,10.7,90.7,41.4,Medium,False,True
22,7,Nyle DiMarco,28.0,13.08,1096486,10.96,1198595,11.99,25.07,281542,10000000,8.93,90.7,40.0,Medium,False,True
22,7,Ginger Zee,27.5,12.85,1184388,11.84,1294682,12.95,25.8,304906,10000000,9.66,90.7,40.6,Medium,False,True
22,7,Wanya Morris,27.5,12.85,1395503,13.96,1525456,15.25,28.11,304906,10000000,11.96,90.7,42.3,Medium,False,True
22,8,Jodie Sweetin,30.0,17.75,1700424,17.0,579051,5.79,23.54,0,204142,0.0,34.1,73.2,High,True,True
22,8,Antonio Brown,27.0,15.98,1698472,16.98,1927956,19.28,35.26,677514,10000000,11.71,86.5,44.6,Medium,False,True
22,8,Paige VanZant,28.0,16.57,1704370,17.04,1934650,19.35,35.91,618343,10000000,12.37,86.5,45.1,Medium,False,True
22,8,Nyle DiMarco,29.0,17.16,1460459,14.6,1657785,16.58,33.74,559171,10000000,10.2,86.5,43.4,Medium,False,True
22,8,Ginger Zee,30.0,17.75,1577540,15.78,1790684,17.91,35.66,500000,10000000,12.12,86.5,44.8,Medium,False,True
22,8,Wanya Morris,25.0,14.79,1858732,18.59,2109870,21.1,35.89,795857,10000000,12.35,86.5,45.2,Medium,False,True
22,9,Antonio Brown,27.5,19.16,2001629,20.02,698335,6.98,26.15,0,634843,0.0,34.9,77.4,High,True,True
22,9,Paige VanZant,29.5,20.56,2008579,20.09,2335867,23.36,43.92,460627,10000000,17.77,83.7,49.9,Medium,False,True
22,9,Nyle DiMarco,28.5,19.86,1721134,17.21,2001584,20.02,39.88,530313,10000000,13.73,83.7,46.9,Medium,False,True
22,9,Ginger Zee,28.0,19.51,1859112,18.59,2162044,21.62,41.13,565156,10000000,14.99,83.7,47.9,Medium,False,True
22,9,Wanya Morris,30.0,20.91,2409544,24.1,2802167,28.02,48.93,425783,10000000,22.78,83.7,53.6,Medium,False,True
23,2,Jake T. Austin,24.0,6.82,869239,8.69,277667,2.78,9.59,0,173951,0.0,31.9,52.3,Medium,True,True
23,2,Maureen McCormick,26.0,7.39,682974,6.83,727223,7.27,14.66,173951,10000000,5.06,93.5,33.3,Low,False,True
23,2,Marilu Henner,27.0,7.67,736871,7.37,784612,7.85,15.52,145541,10000000,5.92,93.5,34.0,Low,False,True
23,2,Ryan Lochte,24.0,6.82,794095,7.94,845544,8.46,15.27,230769,10000000,5.68,93.5,33.8,Low,False,True
23,2,Calvin Johnson Jr.,28.0,7.95,880709,8.81,937769,9.38,17.33,117132,10000000,7.74,93.5,35.3,Medium,False,True
23,2,Laurie Hernandez,32.0,9.09,780773,7.81,831359,8.31,17.4,3496,10000000,7.81,93.5,35.2,Medium,False,True
23,2,Amber Rose,24.0,6.82,701548,7.02,747001,7.47,14.29,230769,10000000,4.69,93.5,33.1,Low,False,True
23,2,Rick Perry,22.0,6.25,507088,5.07,539941,5.4,11.65,287587,10000000,2.05,93.5,31.2,Low,False,True
23,2,James Hinchcliffe,29.0,8.24,698926,6.99,744209,7.44,15.68,88723,10000000,6.09,93.5,34.0,Low,False,True
23,2,Babyface,30.0,8.52,775422,7.75,825661,8.26,16.78,60314,10000000,7.18,93.5,34.8,Low,False,True
23,2,Vanilla Ice,26.0,7.39,917110,9.17,976529,9.77,17.15,173951,10000000,7.56,93.5,35.2,Medium,False,True
23,2,Jana Kramer,29.0,8.24,856571,8.57,912067,9.12,17.36,88723,10000000,7.76,93.5,35.3,Medium,False,True
23,2,Terra Jole,31.0,8.81,798668,7.99,850413,8.5,17.31,31905,10000000,7.72,93.5,35.2,Medium,False,True
23,3,Maureen McCormick,28.0,8.62,754559,7.55,785358,7.85,16.47,96153,10000000,7.64,95.9,35.8,Medium,False,True
23,3,Marilu Henner,28.0,8.62,895516,8.96,932069,9.32,17.94,96153,10000000,9.11,95.9,36.9,Medium,False,True
23,3,Ryan Lochte,25.0,7.69,965061,9.65,1004452,10.04,17.74,188461,10000000,8.91,95.9,36.8,Medium,False,True
23,3,Calvin Johnson Jr.,32.0,9.85,973019,9.73,1012735,10.13,19.97,0,10000000,11.15,95.9,38.3,Medium,False,True
23,3,Laurie Hernandez,31.0,9.54,784190,7.84,816199,8.16,17.7,3846,10000000,8.87,95.9,36.6,Medium,False,True
23,3,Amber Rose,25.0,7.69,852589,8.53,887389,8.87,16.57,188461,10000000,7.74,95.9,36.0,Medium,False,True
23,3,Rick Perry,23.0,7.08,560238,5.6,174931,1.75,8.83,0,250000,0.0,31.2,58.7,High,True,True
23,3,James Hinchcliffe,29.0,8.92,772183,7.72,803702,8.04,16.96,65384,10000000,8.13,95.9,36.1,Medium,False,True
23,3,Babyface,25.0,7.69,778815,7.79,810605,8.11,15.8,188461,10000000,6.97,95.9,35.4,Medium,False,True
23,3,Vanilla Ice,23.0,7.08,921124,9.21,958722,9.59,16.66,250000,10000000,7.84,95.9,36.1,Medium,False,True
23,3,Jana Kramer,26.0,8.0,860319,8.6,895435,8.95,16.95,157692,10000000,8.13,95.9,36.2,Medium,False,True
23,3,Terra Jole,30.0,9.23,882380,8.82,918397,9.18,18.41,34615,10000000,9.59,95.9,37.2,Medium,False,True
23,4,Maureen McCormick,24.0,9.2,779809,7.8,825875,8.26,17.45,42842,10000000,8.03,94.1,35.6,Medium,False,True
23,4,Marilu Henner,21.0,8.05,832935,8.33,882139,8.82,16.87,157784,10000000,7.44,94.1,35.2,Medium,False,True
23,4,Ryan Lochte,22.0,8.43,997355,9.97,1056271,10.56,18.99,119470,10000000,9.56,94.1,36.8,Medium,False,True
23,4,Calvin Johnson Jr.,23.0,8.81,1005580,10.06,1064982,10.65,19.46,81156,10000000,10.03,94.1,37.1,Medium,False,True
23,4,Laurie Hernandez,30.0,11.49,891475,8.91,944137,9.44,20.94,0,10000000,11.51,94.1,38.2,Medium,False,True
23,4,Amber Rose,24.0,9.2,881119,8.81,933170,9.33,18.53,42842,10000000,9.1,94.1,36.4,Medium,False,True
23,4,James Hinchcliffe,28.0,10.73,877825,8.78,929681,9.3,20.02,0,10000000,10.6,94.1,37.5,Medium,False,True
23,4,Babyface,18.0,6.9,796828,7.97,253169,2.53,9.43,0,387669,0.0,31.8,58.6,High,True,True
23,4,Vanilla Ice,23.0,8.81,1047142,10.47,1109000,11.09,19.9,81156,10000000,10.47,94.1,37.5,Medium,False,True
23,4,Jana Kramer,23.0,8.81,978019,9.78,1035794,10.36,19.17,81156,10000000,9.74,94.1,36.9,Medium,False,True
23,4,Terra Jole,25.0,9.58,911907,9.12,965776,9.66,19.24,4528,10000000,9.81,94.1,36.9,Medium,False,True
23,6,Maureen McCormick,31.0,10.16,945386,9.45,1021790,10.22,20.38,234972,10000000,7.74,91.9,37.8,Medium,False,True
23,6,Marilu Henner,34.0,11.15,1121992,11.22,1212668,12.13,23.27,136612,10000000,10.63,91.9,39.9,Medium,False,True
23,6,Ryan Lochte,30.0,9.84,1209123,12.09,1306842,13.07,22.9,267759,10000000,10.26,91.9,39.7,Medium,False,True
23,6,Calvin Johnson Jr.,37.0,12.13,1219095,12.19,1317619,13.18,25.31,38251,10000000,12.66,91.9,41.3,Medium,False,True
23,6,Laurie Hernandez,37.0,12.13,1080762,10.81,1168107,11.68,23.81,38251,10000000,11.17,91.9,40.2,Medium,False,True
23,6,Amber Rose,28.0,9.18,1068208,10.68,346361,3.46,12.64,0,398907,0.0,32.4,62.3,High,True,True
23,6,James Hinchcliffe,38.0,12.46,1064214,10.64,1150222,11.5,23.96,5464,10000000,11.32,91.9,40.3,Medium,False,True
23,6,Jana Kramer,40.0,13.11,1185683,11.86,1281507,12.82,25.93,0,10000000,13.29,91.9,41.7,Medium,False,True
23,6,Terra Jole,30.0,9.84,1105533,11.06,1194880,11.95,21.78,267759,10000000,9.14,91.9,38.9,Medium,False,True
23,7,Maureen McCormick,33.0,11.98,1058451,10.58,342944,3.43,15.41,0,338702,0.0,32.4,67.5,High,True,True
23,7,Marilu Henner,32.0,11.62,1256177,12.56,1356697,13.57,25.18,411297,10000000,9.77,92.0,41.1,Medium,False,True
23,7,Ryan Lochte,33.0,11.98,1353730,13.54,1462056,14.62,26.6,375000,10000000,11.19,92.0,42.1,Medium,False,True
23,7,Calvin Johnson Jr.,37.0,13.43,1364894,13.65,1474113,14.74,28.17,229809,10000000,12.76,92.0,43.2,Medium,False,True
23,7,Laurie Hernandez,34.5,12.52,1210017,12.1,1306843,13.07,25.59,320553,10000000,10.18,92.0,41.3,Medium,False,True
23,7,James Hinchcliffe,37.0,13.43,1191490,11.91,1286834,12.87,26.3,229809,10000000,10.89,92.0,41.8,Medium,False,True
23,7,Jana Kramer,34.5,12.52,1327486,13.27,1433712,14.34,26.86,320553,10000000,11.45,92.0,42.3,Medium,False,True
23,7,Terra Jole,34.5,12.52,1237751,12.38,1336796,13.37,25.89,320553,10000000,10.48,92.0,41.6,Medium,False,True
23,8,Marilu Henner,23.0,11.44,1329156,13.29,1477278,14.77,26.22,577825,10000000,8.5,88.9,41.1,Medium,False,True
23,8,Ryan Lochte,26.0,12.94,1432376,14.32,477600,4.78,17.71,0,279317,0.0,33.3,68.2,High,True,True
23,8,Calvin Johnson Jr.,30.0,14.93,1588608,15.89,1765643,17.66,32.58,229566,10000000,14.87,88.9,45.6,Medium,False,True
23,8,Laurie Hernandez,33.0,16.42,1408346,14.08,1565292,15.65,32.07,80312,10000000,14.36,88.9,45.1,Medium,False,True
23,8,James Hinchcliffe,34.9998,17.41,1386783,13.87,1541326,15.41,32.83,0,10000000,15.11,88.9,45.6,Medium,False,True
23,8,Jana Kramer,30.0,14.93,1545068,15.45,1717251,17.17,32.1,229566,10000000,14.39,88.9,45.2,Medium,False,True
23,8,Terra Jole,24.0,11.94,1309659,13.1,1455608,14.56,26.5,528074,10000000,8.79,88.9,41.3,Medium,False,True
23,9,Marilu Henner,36.0,15.86,1655519,16.56,561755,5.62,21.48,0,500000,0.0,33.9,73.9,High,True,True
23,9,Calvin Johnson Jr.,37.0,16.3,1798796,17.99,2034576,20.35,36.65,455947,10000000,15.17,86.9,47.1,Medium,False,True
23,9,Laurie Hernandez,40.0,17.62,1594684,15.95,1803709,18.04,35.66,323788,10000000,14.18,86.9,46.3,Medium,False,True
23,9,James Hinchcliffe,36.0,15.86,1570268,15.7,1776093,17.76,33.62,500000,10000000,12.14,86.9,44.9,Medium,False,True
23,9,Jana Kramer,40.0,17.62,1749496,17.49,1978814,19.79,37.41,323788,10000000,15.93,86.9,47.6,Medium,False,True
23,9,Terra Jole,38.0,16.74,1631234,16.31,1845050,18.45,35.19,411894,10000000,13.71,86.9,46.0,Medium,False,True
23,10,Calvin Johnson Jr.,28.0,19.11,2114340,21.14,2480567,24.81,43.92,736518,10000000,16.02,82.7,48.5,Medium,False,True
23,10,Laurie Hernandez,30.0,20.48,1874422,18.74,2199093,21.99,42.47,600000,10000000,14.57,82.7,47.3,Medium,False,True
23,10,James Hinchcliffe,29.5,20.14,1845723,18.46,2165423,21.65,41.79,634129,10000000,13.89,82.7,46.9,Medium,False,True
23,10,Jana Kramer,29.0,19.8,2056391,20.56,2412581,24.13,43.92,668259,10000000,16.02,82.7,48.5,Medium,False,True
23,10,Terra Jole,30.0,20.48,2109122,21.09,742333,7.42,27.9,0,463481,0.0,35.2,78.9,High,True,True
23,11,Calvin Johnson Jr.,38.3331,25.19,2679474,26.79,3277333,32.77,57.96,563815,10000000,25.07,77.7,54.2,Medium,False,True
23,11,Laurie Hernandez,39.333200000000005,25.85,2375429,23.75,2905449,29.05,54.9,498091,10000000,22.01,77.7,53.2,Medium,False,True
23,11,James Hinchcliffe,38.9998,25.63,2339059,23.39,2860963,28.61,54.24,520001,10000000,21.35,77.7,52.7,Medium,False,True
23,11,Jana Kramer,35.5,23.33,2606036,26.06,956253,9.56,32.89,0,936184,0.0,36.7,80.9,High,True,True
24,2,Charo,25.0,7.62,656998,6.57,697939,6.98,14.6,158536,10000000,5.22,93.8,33.5,Low,False,True
24,2,Mr. T,22.0,6.71,653714,6.54,694451,6.94,13.65,250000,10000000,4.27,93.8,32.9,Low,False,True
24,2,Heather Morris,30.0,9.15,930793,9.31,988795,9.89,19.03,6097,10000000,9.66,93.8,36.7,Medium,False,True
24,2,Nancy Kerrigan,28.0,8.54,760716,7.61,808120,8.08,16.62,67073,10000000,7.24,93.8,34.9,Low,False,True
24,2,Bonner Bolton,28.0,8.54,916482,9.16,973593,9.74,18.27,67073,10000000,8.89,93.8,36.2,Medium,False,True
24,2,Simone Biles,29.0,8.84,690588,6.91,733622,7.34,16.18,36585,10000000,6.8,93.8,34.6,Low,False,True
24,2,David Ross,27.0,8.23,899309,8.99,955350,9.55,17.79,97560,10000000,8.41,93.8,35.8,Medium,False,True
24,2,Rashad Jennings,32.0,9.76,869475,8.69,923656,9.24,18.99,0,10000000,9.61,93.8,36.7,Medium,False,True
24,2,Chris Kattan,22.0,6.71,837997,8.38,267065,2.67,9.38,0,250000,0.0,31.9,55.0,Medium,True,True
24,2,Erika Jayne,28.0,8.54,893322,8.93,948990,9.49,18.03,67073,10000000,8.65,93.8,36.0,Medium,False,True
24,2,Normani,32.0,9.76,984085,9.84,1045409,10.45,20.21,0,10000000,10.83,93.8,37.6,Medium,False,True
24,2,Nick Viall,25.0,7.62,906515,9.07,963004,9.63,17.25,158536,10000000,7.87,93.8,35.5,Medium,False,True
24,3,Charo,24.0,7.62,717757,7.18,226718,2.27,9.89,0,272727,0.0,31.6,56.1,High,True,True
24,3,Mr. T,24.0,7.62,714169,7.14,751950,7.52,15.14,272727,10000000,5.25,94.7,33.9,Low,False,True
24,3,Heather Morris,33.0,10.48,1016872,10.17,1070665,10.71,21.18,0,10000000,11.3,94.7,38.1,Medium,False,True
24,3,Nancy Kerrigan,33.0,10.48,914173,9.14,962534,9.63,20.1,0,10000000,10.22,94.7,37.3,Medium,False,True
24,3,Bonner Bolton,24.0,7.62,910216,9.1,958367,9.58,17.2,272727,10000000,7.32,94.7,35.4,Medium,False,True
24,3,Simone Biles,32.0,10.16,829898,8.3,873800,8.74,18.9,18759,10000000,9.01,94.7,36.5,Medium,False,True
24,3,David Ross,31.0,9.84,1080724,10.81,1137896,11.38,21.22,50505,10000000,11.33,94.7,38.2,Medium,False,True
24,3,Rashad Jennings,28.0,8.89,863530,8.64,909212,9.09,17.98,145743,10000000,8.09,94.7,35.9,Medium,False,True
24,3,Erika Jayne,26.0,8.25,887214,8.87,934149,9.34,17.6,209235,10000000,7.71,94.7,35.6,Medium,False,True
24,3,Normani,34.0,10.79,1075093,10.75,1131966,11.32,22.11,0,10000000,12.23,94.7,38.8,Medium,False,True
24,3,Nick Viall,26.0,8.25,990348,9.9,1042739,10.43,18.68,209235,10000000,8.8,94.7,36.5,Medium,False,True
24,4,Mr. T,28.0,8.59,747951,7.48,236782,2.37,10.96,0,361349,0.0,31.7,62.4,High,True,True
24,4,Heather Morris,35.0,10.74,1064972,10.65,1123811,11.24,21.97,85276,10000000,11.02,94.5,39.2,Medium,False,True
24,4,Nancy Kerrigan,33.0,10.12,957416,9.57,1010313,10.1,20.23,146625,10000000,9.27,94.5,37.9,Medium,False,True
24,4,Bonner Bolton,32.0,9.82,1048599,10.49,1106533,11.07,20.88,177300,10000000,9.92,94.5,38.4,Medium,False,True
24,4,Simone Biles,36.0,11.04,869154,8.69,917174,9.17,20.21,54601,10000000,9.26,94.5,37.8,Medium,False,True
24,4,David Ross,31.0,9.51,1131845,11.32,1194379,11.94,21.45,207975,10000000,10.5,94.5,38.9,Medium,False,True
24,4,Rashad Jennings,39.0,11.96,994815,9.95,1049778,10.5,22.46,0,10000000,11.5,94.5,39.4,Medium,False,True
24,4,Erika Jayne,30.0,9.2,1022100,10.22,1078571,10.79,19.99,238650,10000000,9.03,94.5,37.8,Medium,False,True
24,4,Normani,32.0,9.82,1125948,11.26,1188155,11.88,21.7,177300,10000000,10.74,94.5,39.0,Medium,False,True
24,4,Nick Viall,30.0,9.2,1037194,10.37,1094499,10.94,20.15,238650,10000000,9.19,94.5,37.9,Medium,False,True
24,5,Heather Morris,34.0,11.18,1175633,11.76,1276449,12.76,23.95,267543,10000000,9.75,91.4,39.2,Medium,False,True
24,5,Nancy Kerrigan,36.0,11.84,1056901,10.57,1147535,11.48,23.32,201754,10000000,9.12,91.4,38.7,Medium,False,True
24,5,Bonner Bolton,30.0,9.87,1157558,11.58,1256824,12.57,22.44,399122,10000000,8.24,91.4,38.2,Medium,False,True
24,5,Simone Biles,38.0,12.5,959468,9.59,1041746,10.42,22.92,135964,10000000,8.72,91.4,38.3,Medium,False,True
