season,week,celebrity_name,popularity_level,judge_score,judge_percentage,prior_votes,prior_percentage,estimated_votes,vote_percentage,combined_score,min_votes,max_votes,prior_consistency,confidence,confidence_level,is_eliminated,consistency_check
21,6,Alexa PenaVega,Low,30.0,9.58,880070,8.8,933026,9.33,18.91,141640,10000000,94.0,43.6,Medium,False,True
21,6,Carlos PenaVega,Low,38.0,12.14,936373,9.36,992717,9.93,22.07,0,10000000,94.0,45.9,Medium,False,True
21,6,Alek Skarlatos,Medium,30.0,9.58,1205639,12.06,1278186,12.78,22.37,141640,10000000,94.0,46.2,Medium,False,True
21,6,Andy Grammer,Low,40.0,12.78,948512,9.49,1005586,10.06,22.84,0,10000000,94.0,46.4,Medium,False,True
21,6,Tamar Braxton,Low,40.0,12.78,916298,9.16,971434,9.71,22.49,0,10000000,94.0,46.2,Medium,False,True
21,6,Nick Carter,High,39.0,12.46,1720612,17.21,1824146,18.24,30.7,0,10000000,94.0,52.3,Medium,False,True
21,6,Hayes Grier,Medium,32.0,10.22,1236885,12.37,1311311,13.11,23.34,77742,10000000,94.0,46.9,Medium,False,True
21,6,Bindi Irwin,Medium,40.0,12.78,1344790,13.45,1425710,14.26,27.04,0,10000000,94.0,49.6,Medium,False,True
21,6,Paula Deen,Low,24.0,7.67,810816,8.11,257881,2.58,10.25,0,525026,31.8,64.1,High,True,True
21,7,Alexa PenaVega,Low,27.5,12.44,967564,9.68,1072961,10.73,23.17,397624,10000000,89.1,41.8,Medium,False,True
21,7,Carlos PenaVega,Low,28.0,12.67,994934,9.95,1103313,11.03,23.7,375000,10000000,89.1,42.2,Medium,False,True
21,7,Alek Skarlatos,Medium,26.5,11.99,1367203,13.67,1516133,15.16,27.15,442873,10000000,89.1,44.8,Medium,False,True
21,7,Andy Grammer,Low,28.0,12.67,1007568,10.08,1117323,11.17,23.84,375000,10000000,89.1,42.3,Medium,False,True
21,7,Tamar Braxton,Low,27.0,12.22,990422,9.9,1098309,10.98,23.2,420248,10000000,89.1,41.8,Medium,False,True
21,7,Nick Carter,High,27.0,12.22,1827751,18.28,2026848,20.27,32.49,420248,10000000,89.1,48.8,Medium,False,True
21,7,Hayes Grier,Medium,28.0,12.67,1403286,14.03,466844,4.67,17.34,0,307126,33.3,67.7,High,True,True
21,7,Bindi Irwin,Medium,29.0,13.12,1441268,14.41,1598266,15.98,29.1,329751,10000000,89.1,46.2,Medium,False,True
21,8,Alexa PenaVega,Low,26.9998,13.92,1136521,11.37,1231705,12.32,26.23,273931,10000000,91.6,47.4,Medium,False,True
21,8,Carlos PenaVega,Low,28.9998,14.95,1159685,11.6,1256808,12.57,27.52,170838,10000000,91.6,48.3,Medium,False,True
21,8,Alek Skarlatos,Medium,25.0,12.89,1583714,15.84,1716349,17.16,30.05,377014,10000000,91.6,50.3,Medium,False,True
21,8,Andy Grammer,Low,23.9998,12.37,1103964,11.04,358926,3.59,15.96,0,480128,32.5,68.3,High,True,True
21,8,Tamar Braxton,Low,28.0,14.43,1144075,11.44,1239890,12.4,26.83,222374,10000000,91.6,47.8,Medium,False,True
21,8,Nick Carter,High,33.0,17.01,2233027,22.33,2420042,24.2,41.21,0,10000000,91.6,57.0,High,False,True
21,8,Bindi Irwin,Medium,28.0,14.43,1639009,16.39,1776276,17.76,32.2,222374,10000000,91.6,51.8,Medium,False,True
21,9,Alexa PenaVega,Low,30.0,18.24,1330491,13.3,440139,4.4,22.64,0,165653,33.1,72.1,High,True,True
21,9,Carlos PenaVega,Low,27.0,16.41,1291196,12.91,1423801,14.24,30.65,682370,10000000,89.7,47.0,Medium,False,True
21,9,Alek Skarlatos,Medium,25.5,15.5,1800748,18.01,1985683,19.86,35.36,773556,10000000,89.7,50.6,Medium,False,True
21,9,Tamar Braxton,Low,24.5,14.89,1252621,12.53,1381264,13.81,28.71,834346,10000000,89.7,45.7,Medium,False,True
21,9,Nick Carter,High,27.5,16.72,2428933,24.29,2678382,26.78,43.5,651975,10000000,89.7,56.7,High,False,True
21,9,Bindi Irwin,Medium,30.0,18.24,1896009,18.96,2090728,20.91,39.14,500000,10000000,89.7,53.3,Medium,False,True
21,11,Carlos PenaVega,Low,30.0,25.42,1767729,17.68,605207,6.05,31.48,0,580499,34.2,73.8,High,True,True
21,11,Alek Skarlatos,Medium,27.999899999999997,23.73,2464491,24.64,2812514,28.13,51.85,919500,10000000,85.9,58.5,High,False,True
21,11,Nick Carter,High,30.0,25.42,3247417,32.47,3706002,37.06,62.48,750000,10000000,85.9,60.6,High,False,True
21,11,Bindi Irwin,Medium,30.0,25.42,2520361,25.2,2876274,28.76,54.19,750000,10000000,85.9,60.2,High,False,True
22,2,Mischa Barton,High,15.0,6.36,1120548,11.21,1189990,11.9,18.26,165254,10000000,93.8,41.8,Medium,False,True
22,2,Kim Fields,Low,19.0,8.05,643009,6.43,682858,6.83,14.88,0,10000000,93.8,39.2,Medium,False,True
22,2,Jodie Sweetin,Low,21.0,8.9,662828,6.63,703905,7.04,15.94,0,10000000,93.8,40.0,Medium,False,True
22,2,Doug Flutie,Low,20.0,8.47,652919,6.53,693381,6.93,15.41,0,10000000,93.8,39.6,Medium,False,True
22,2,Von Miller,Low,20.0,8.47,652919,6.53,693381,6.93,15.41,0,10000000,93.8,39.6,Medium,False,True
22,2,Antonio Brown,Low,19.0,8.05,643009,6.43,682858,6.83,14.88,0,10000000,93.8,39.2,Medium,False,True
22,2,Paige VanZant,High,24.0,10.17,1286177,12.86,1365883,13.66,23.83,0,10000000,93.8,45.9,Medium,False,True
22,2,Geraldo Rivera,Medium,13.0,5.51,833647,8.34,265593,2.66,8.16,0,334745,31.9,62.0,High,True,True
22,2,Nyle DiMarco,Medium,20.0,8.47,932741,9.33,990545,9.91,18.38,0,10000000,93.8,41.8,Medium,False,True
22,2,Ginger Zee,Medium,21.0,8.9,946898,9.47,1005579,10.06,18.95,0,10000000,93.8,42.2,Medium,False,True
22,2,Wanya Morris,Low,24.0,10.17,692556,6.93,735475,7.35,17.52,0,10000000,93.8,41.2,Medium,False,True
22,2,Marla Maples,Medium,20.0,8.47,932741,9.33,990545,9.91,18.38,0,10000000,93.8,41.8,Medium,False,True
22,3,Mischa Barton,High,18.0,7.59,1251030,12.51,411330,4.11,11.71,0,357115,32.9,62.2,High,True,True
22,3,Kim Fields,Low,22.0,9.28,713098,7.13,781539,7.82,17.1,103950,10000000,90.4,37.2,Medium,False,True
22,3,Jodie Sweetin,Low,23.0,9.7,737570,7.38,808360,8.08,17.79,61756,10000000,90.4,37.7,Medium,False,True
22,3,Doug Flutie,Low,20.0,8.44,735387,7.35,805967,8.06,16.5,188339,10000000,90.4,36.9,Medium,False,True
22,3,Von Miller,Low,20.0,8.44,693365,6.93,759912,7.6,16.04,188339,10000000,90.4,36.5,Medium,False,True
22,3,Antonio Brown,Low,20.0,8.44,686361,6.86,752236,7.52,15.96,188339,10000000,90.4,36.5,Medium,False,True
22,3,Paige VanZant,High,23.0,9.7,1396898,13.97,1530968,15.31,25.01,61756,10000000,90.4,43.1,Medium,False,True
22,3,Nyle DiMarco,Medium,25.0,10.55,1039564,10.4,1139338,11.39,21.94,0,10000000,90.4,40.8,Medium,False,True
22,3,Ginger Zee,Medium,21.0,8.86,994469,9.94,1089915,10.9,19.76,146144,10000000,90.4,39.3,Medium,False,True
22,3,Wanya Morris,Low,24.0,10.13,747636,7.48,819392,8.19,18.32,19562,10000000,90.4,38.1,Medium,False,True
22,3,Marla Maples,Medium,21.0,8.86,1004617,10.05,1101037,11.01,19.87,146144,10000000,90.4,39.4,Medium,False,True
22,4,Kim Fields,Low,32.0,10.03,826831,8.27,897295,8.97,19.0,174608,10000000,91.5,39.7,Medium,False,True
22,4,Jodie Sweetin,Low,27.0,8.46,793173,7.93,860768,8.61,17.07,331347,10000000,91.5,38.4,Medium,False,True
22,4,Doug Flutie,Low,24.0,7.52,779775,7.8,846229,8.46,15.99,425391,10000000,91.5,37.6,Medium,False,True
22,4,Von Miller,Low,32.0,10.03,810512,8.11,879585,8.8,18.83,174608,10000000,91.5,39.6,Medium,False,True
22,4,Antonio Brown,Low,35.0,10.97,833358,8.33,904377,9.04,20.02,80564,10000000,91.5,40.4,Medium,False,True
22,4,Paige VanZant,High,36.0,11.29,1593253,15.93,1729032,17.29,28.58,49216,10000000,91.5,46.8,Medium,False,True
22,4,Nyle DiMarco,Medium,34.0,10.66,1203383,12.03,1305937,13.06,23.72,111912,10000000,91.5,43.2,Medium,False,True
22,4,Ginger Zee,Medium,36.0,11.29,1193327,11.93,1295024,12.95,24.24,49216,10000000,91.5,43.5,Medium,False,True
22,4,Wanya Morris,Low,35.0,10.97,844544,8.45,916517,9.17,20.14,80564,10000000,91.5,40.5,Medium,False,True
22,4,Marla Maples,Medium,28.0,8.78,1121838,11.22,365232,3.65,12.43,0,174608,32.6,64.5,High,True,True
22,6,Kim Fields,Low,24.0,10.57,910926,9.11,971806,9.72,20.29,201174,10000000,93.3,43.1,Medium,False,True
22,6,Jodie Sweetin,Low,25.0,11.01,946934,9.47,1010221,10.1,21.12,157121,10000000,93.3,43.7,Medium,False,True
22,6,Doug Flutie,Low,21.0,9.25,894956,8.95,286431,2.86,12.12,0,465491,32.0,64.5,High,True,True
22,6,Von Miller,Low,24.0,10.57,910926,9.11,971806,9.72,20.29,201174,10000000,93.3,43.1,Medium,False,True
22,6,Antonio Brown,Low,27.0,11.89,932934,9.33,995286,9.95,21.85,69016,10000000,93.3,44.1,Medium,False,True
22,6,Paige VanZant,High,28.0,12.33,1787141,17.87,1906583,19.07,31.4,24963,10000000,93.3,51.3,Medium,False,True
22,6,Nyle DiMarco,Medium,25.0,11.01,1347658,13.48,1437727,14.38,25.39,157121,10000000,93.3,46.9,Medium,False,True
22,6,Ginger Zee,Medium,24.0,10.57,1306366,13.06,1393676,13.94,24.51,201174,10000000,93.3,46.2,Medium,False,True
22,6,Wanya Morris,Low,29.0,12.78,962155,9.62,1026460,10.26,23.04,0,10000000,93.3,45.0,Medium,False,True
22,7,Kim Fields,Low,26.0,12.15,1018164,10.18,328889,3.29,15.44,0,351635,32.3,67.1,High,True,True
22,7,Jodie Sweetin,Low,25.5,11.92,1015737,10.16,1093685,10.94,22.85,398364,10000000,92.3,44.0,Medium,False,True
22,7,Von Miller,Low,26.0,12.15,1014815,10.15,1092693,10.93,23.08,375000,10000000,92.3,44.1,Medium,False,True
22,7,Antonio Brown,Low,26.0,12.15,1024863,10.25,1103512,11.04,23.18,375000,10000000,92.3,44.2,Medium,False,True
22,7,Paige VanZant,High,27.5,12.85,1941932,19.42,2090958,20.91,33.76,304906,10000000,92.3,52.1,Medium,False,True
22,7,Nyle DiMarco,Medium,28.0,13.08,1477636,14.78,1591032,15.91,28.99,281542,10000000,92.3,48.5,Medium,False,True
22,7,Ginger Zee,Medium,27.5,12.85,1464599,14.65,1576994,15.77,28.62,304906,10000000,92.3,48.2,Medium,False,True
22,7,Wanya Morris,Low,27.5,12.85,1042250,10.42,1122233,11.22,24.07,304906,10000000,92.3,44.8,Medium,False,True
22,8,Jodie Sweetin,Low,30.0,17.75,1320643,13.21,436550,4.37,22.12,0,204142,33.1,71.9,High,True,True
22,8,Antonio Brown,Low,27.0,15.98,1277454,12.77,1407578,14.08,30.05,677514,10000000,89.8,47.0,Medium,False,True
22,8,Paige VanZant,High,28.0,16.57,2408134,24.08,2653431,26.53,43.1,618343,10000000,89.8,56.7,High,False,True
22,8,Nyle DiMarco,Medium,29.0,17.16,1864299,18.64,2054199,20.54,37.7,559171,10000000,89.8,52.7,Medium,False,True
22,8,Ginger Zee,Medium,30.0,17.75,1881327,18.81,2072962,20.73,38.48,500000,10000000,89.8,53.2,Medium,False,True
22,8,Wanya Morris,Low,25.0,14.79,1248139,12.48,1375277,13.75,28.55,795857,10000000,89.8,46.0,Medium,False,True
22,9,Antonio Brown,Low,27.5,19.16,1470404,14.7,491734,4.92,24.08,0,634843,33.4,71.4,High,True,True
22,9,Paige VanZant,High,29.5,20.56,2795434,27.95,3116177,31.16,51.72,460627,10000000,88.5,59.6,High,False,True
22,9,Nyle DiMarco,Medium,28.5,19.86,2122814,21.23,2366382,23.66,43.52,530313,10000000,88.5,56.7,High,False,True
22,9,Ginger Zee,Medium,28.0,19.51,2116897,21.17,2359786,23.6,43.11,565156,10000000,88.5,56.5,High,False,True
22,9,Wanya Morris,Low,30.0,20.91,1494448,14.94,1665918,16.66,37.57,425783,10000000,88.5,52.2,Medium,False,True
23,2,Jake T. Austin,High,24.0,6.82,987155,9.87,318129,3.18,10.0,0,173951,32.2,63.0,High,True,True
23,2,Maureen McCormick,Low,26.0,7.39,543739,5.44,584101,5.84,13.23,173951,10000000,92.6,36.3,Medium,False,True
23,2,Marilu Henner,Low,27.0,7.67,549836,5.5,590651,5.91,13.58,145541,10000000,92.6,36.6,Medium,False,True
23,2,Ryan Lochte,Low,24.0,6.82,531545,5.32,571002,5.71,12.53,230769,10000000,92.6,35.8,Medium,False,True
23,2,Calvin Johnson Jr.,High,28.0,7.95,1032448,10.32,1109087,11.09,19.05,117132,10000000,92.6,40.6,Medium,False,True
23,2,Laurie Hernandez,High,32.0,9.09,1077741,10.78,1157742,11.58,20.67,3496,10000000,92.6,41.8,Medium,False,True
23,2,Amber Rose,Low,24.0,6.82,531545,5.32,571002,5.71,12.53,230769,10000000,92.6,35.8,Medium,False,True
23,2,Rick Perry,Medium,22.0,6.25,741930,7.42,797003,7.97,14.22,287587,10000000,92.6,37.2,Medium,False,True
23,2,James Hinchcliffe,Medium,29.0,8.24,802901,8.03,862501,8.63,16.86,88723,10000000,92.6,39.0,Medium,False,True
23,2,Babyface,High,30.0,8.52,1055095,10.55,1133415,11.33,19.86,60314,10000000,92.6,41.2,Medium,False,True
23,2,Vanilla Ice,High,26.0,7.39,1009802,10.1,1084760,10.85,18.23,173951,10000000,92.6,40.1,Medium,False,True
23,2,Jana Kramer,Low,29.0,8.24,562031,5.62,603750,6.04,14.28,88723,10000000,92.6,37.0,Medium,False,True
23,2,Terra Jole,Low,31.0,8.81,574225,5.74,616850,6.17,14.98,31905,10000000,92.6,37.5,Medium,False,True
23,3,Maureen McCormick,Low,28.0,8.62,634020,6.34,673611,6.74,15.35,96153,10000000,93.8,38.4,Medium,False,True
23,3,Marilu Henner,Low,28.0,8.62,609635,6.1,647703,6.48,15.09,96153,10000000,93.8,38.2,Medium,False,True
23,3,Ryan Lochte,Low,25.0,7.69,589580,5.9,626396,6.26,13.96,188461,10000000,93.8,37.4,Medium,False,True
23,3,Calvin Johnson Jr.,High,32.0,9.85,1205477,12.05,1280751,12.81,22.65,0,10000000,93.8,43.8,Medium,False,True
23,3,Laurie Hernandez,High,31.0,9.54,1181119,11.81,1254872,12.55,22.09,3846,10000000,93.8,43.4,Medium,False,True
23,3,Amber Rose,Low,25.0,7.69,589580,5.9,626396,6.26,13.96,188461,10000000,93.8,37.4,Medium,False,True
23,3,Rick Perry,Medium,23.0,7.08,839621,8.4,267614,2.68,9.75,0,250000,31.9,62.5,High,True,True
23,3,James Hinchcliffe,Medium,29.0,8.92,862848,8.63,916728,9.17,18.09,65384,10000000,93.8,40.4,Medium,False,True
23,3,Babyface,High,25.0,7.69,1138732,11.39,1209839,12.1,19.79,188461,10000000,93.8,41.8,Medium,False,True
23,3,Vanilla Ice,High,23.0,7.08,1080806,10.81,1148295,11.48,18.56,250000,10000000,93.8,40.9,Medium,False,True
23,3,Jana Kramer,Low,26.0,8.0,608190,6.08,646168,6.46,14.46,157692,10000000,93.8,37.8,Medium,False,True
23,3,Terra Jole,Low,30.0,9.23,660385,6.6,701622,7.02,16.25,34615,10000000,93.8,39.0,Medium,False,True
23,4,Maureen McCormick,Low,24.0,9.2,696885,6.97,757474,7.57,16.77,42842,10000000,91.3,38.0,Medium,False,True
23,4,Marilu Henner,Low,21.0,8.05,649051,6.49,705481,7.05,15.1,157784,10000000,91.3,36.9,Medium,False,True
23,4,Ryan Lochte,Low,22.0,8.43,657550,6.58,714719,7.15,15.58,119470,10000000,91.3,37.2,Medium,False,True
23,4,Calvin Johnson Jr.,High,23.0,8.81,1277908,12.78,1389013,13.89,22.7,81156,10000000,91.3,42.5,Medium,False,True
23,4,Laurie Hernandez,High,30.0,11.49,1338519,13.39,1454894,14.55,26.04,0,10000000,91.3,45.0,Medium,False,True
23,4,Amber Rose,Low,24.0,9.2,674549,6.75,733196,7.33,16.53,42842,10000000,91.3,37.9,Medium,False,True
23,4,James Hinchcliffe,Medium,28.0,10.73,992100,9.92,1078356,10.78,21.51,0,10000000,91.3,41.6,Medium,False,True
23,4,Babyface,High,18.0,6.9,1142688,11.43,372610,3.73,10.62,0,387669,32.6,61.9,High,True,True
23,4,Vanilla Ice,High,23.0,8.81,1212374,12.12,1317781,13.18,21.99,81156,10000000,91.3,42.0,Medium,False,True
23,4,Jana Kramer,Low,23.0,8.81,657228,6.57,714369,7.14,15.96,81156,10000000,91.3,37.5,Medium,False,True
23,4,Terra Jole,Low,25.0,9.58,701143,7.01,762102,7.62,17.2,4528,10000000,91.3,38.3,Medium,False,True
23,6,Maureen McCormick,Low,31.0,10.16,881385,8.81,937184,9.37,19.54,234972,10000000,93.7,42.8,Medium,False,True
23,6,Marilu Henner,Low,34.0,11.15,898221,8.98,955086,9.55,20.7,136612,10000000,93.7,43.6,Medium,False,True
23,6,Ryan Lochte,Low,30.0,9.84,866446,8.66,921300,9.21,19.05,267759,10000000,93.7,42.5,Medium,False,True
23,6,Calvin Johnson Jr.,High,37.0,12.13,1698684,16.99,1806225,18.06,30.19,38251,10000000,93.7,50.7,Medium,False,True
23,6,Laurie Hernandez,High,37.0,12.13,1671286,16.71,1777092,17.77,29.9,38251,10000000,93.7,50.4,Medium,False,True
23,6,Amber Rose,Low,28.0,9.18,850559,8.51,271322,2.71,11.89,0,398907,31.9,64.8,High,True,True
23,6,James Hinchcliffe,Medium,38.0,12.46,1317937,13.18,1401374,14.01,26.47,5464,10000000,93.7,47.8,Medium,False,True
23,6,Jana Kramer,Low,40.0,13.11,942099,9.42,1001742,10.02,23.13,0,10000000,93.7,45.3,Medium,False,True
23,6,Terra Jole,Low,30.0,9.84,873378,8.73,928670,9.29,19.12,267759,10000000,93.7,42.5,Medium,False,True
23,7,Maureen McCormick,Low,33.0,11.98,973757,9.74,313496,3.13,15.11,0,338702,32.2,67.1,High,True,True
23,7,Marilu Henner,Low,32.0,11.62,958919,9.59,1029063,10.29,21.91,411297,10000000,92.7,43.6,Medium,False,True
23,7,Ryan Lochte,Low,33.0,11.98,964303,9.64,1034841,10.35,22.33,375000,10000000,92.7,43.9,Medium,False,True
23,7,Calvin Johnson Jr.,High,37.0,13.43,1884338,18.84,2022176,20.22,33.65,229809,10000000,92.7,52.3,Medium,False,True
23,7,Laurie Hernandez,High,34.5,12.52,1814547,18.15,1947279,19.47,32.0,320553,10000000,92.7,51.1,Medium,False,True
23,7,James Hinchcliffe,Medium,37.0,13.43,1430848,14.31,1535513,15.36,28.79,229809,10000000,92.7,48.6,Medium,False,True
23,7,Jana Kramer,Low,34.5,12.52,999414,9.99,1072521,10.73,23.25,320553,10000000,92.7,44.5,Medium,False,True
23,7,Terra Jole,Low,34.5,12.52,973870,9.74,1045108,10.45,22.97,320553,10000000,92.7,44.3,Medium,False,True
23,8,Marilu Henner,Low,23.0,11.44,1013369,10.13,1094500,10.95,22.39,577825,10000000,92.0,44.5,Medium,False,True
23,8,Ryan Lochte,Low,26.0,12.94,1058947,10.59,343118,3.43,16.37,0,279317,32.4,69.4,High,True,True
23,8,Calvin Johnson Jr.,High,30.0,14.93,2062629,20.63,2227765,22.28,37.2,229566,10000000,92.0,55.4,High,False,True
23,8,Laurie Hernandez,High,33.0,16.42,2082244,20.82,2248951,22.49,38.91,80312,10000000,92.0,56.6,High,False,True
23,8,James Hinchcliffe,Medium,34.9998,17.41,1645312,16.45,1777037,17.77,35.18,0,10000000,92.0,53.7,Medium,False,True
23,8,Jana Kramer,Low,30.0,14.93,1099878,11.0,1187936,11.88,26.8,229566,10000000,92.0,47.6,Medium,False,True
23,8,Terra Jole,Low,24.0,11.94,1037617,10.38,1120690,11.21,23.15,528074,10000000,92.0,45.1,Medium,False,True
23,9,Marilu Henner,Low,36.0,15.86,1192247,11.92,390242,3.9,19.76,0,500000,32.7,70.1,High,True,True
23,9,Calvin Johnson Jr.,High,37.0,16.3,2277080,22.77,2484424,24.84,41.14,455947,10000000,90.9,57.2,High,False,True
23,9,Laurie Hernandez,High,40.0,17.62,2320067,23.2,2531324,25.31,42.93,323788,10000000,90.9,58.5,High,False,True
23,9,James Hinchcliffe,Medium,36.0,15.86,1737618,17.38,1895839,18.96,34.82,500000,10000000,90.9,52.5,Medium,False,True
23,9,Jana Kramer,Low,40.0,17.62,1252374,12.52,1366411,13.66,31.29,323788,10000000,90.9,49.8,Medium,False,True
23,9,Terra Jole,Low,38.0,16.74,1220611,12.21,1331756,13.32,30.06,411894,10000000,90.9,48.9,Medium,False,True
23,10,Calvin Johnson Jr.,High,28.0,19.11,2573477,25.73,2857650,28.58,47.69,736518,10000000,89.0,59.3,High,False,True
23,10,Laurie Hernandez,High,30.0,20.48,2615490,26.15,2904303,29.04,49.52,600000,10000000,89.0,59.8,High,False,True
23,10,James Hinchcliffe,Medium,29.5,20.14,1984245,19.84,2203353,22.03,42.17,634129,10000000,89.0,55.1,High,False,True
23,10,Jana Kramer,Low,29.0,19.8,1406172,14.06,1561447,15.61,35.41,668259,10000000,89.0,50.0,Medium,False,True
23,10,Terra Jole,Low,30.0,20.48,1420614,14.21,473245,4.73,25.21,0,463481,33.3,72.3,High,True,True
23,11,Calvin Johnson Jr.,High,38.3331,25.19,3033815,30.34,3415699,34.16,59.35,563815,10000000,87.4,60.9,High,False,True
23,11,Laurie Hernandez,High,39.333200000000005,25.85,3039415,30.39,3422003,34.22,60.07,498091,10000000,87.4,60.9,High,False,True
23,11,James Hinchcliffe,Medium,38.9998,25.63,2329589,23.3,2622828,26.23,51.86,520001,10000000,87.4,60.8,High,False,True
23,11,Jana Kramer,Low,35.5,23.33,1597178,15.97,539467,5.39,28.72,0,936184,33.8,71.6,High,True,True
24,2,Charo,High,25.0,7.62,1030211,10.3,1088555,10.89,18.51,158536,10000000,94.3,41.4,Medium,False,True
24,2,Mr. T,High,22.0,6.71,995397,9.95,1051771,10.52,17.23,250000,10000000,94.3,40.6,Medium,False,True
24,2,Heather Morris,Low,30.0,9.15,585971,5.86,619157,6.19,15.34,6097,10000000,94.3,39.0,Medium,False,True
24,2,Nancy Kerrigan,Low,28.0,8.54,573474,5.73,605952,6.06,14.6,67073,10000000,94.3,38.4,Medium,False,True
24,2,Bonner Bolton,Low,28.0,8.54,573474,5.73,605952,6.06,14.6,67073,10000000,94.3,38.4,Medium,False,True
24,2,Simone Biles,Low,29.0,8.84,579723,5.8,612555,6.13,14.97,36585,10000000,94.3,38.7,Medium,False,True
24,2,David Ross,High,27.0,8.23,1053419,10.53,1113079,11.13,19.36,97560,10000000,94.3,42.0,Medium,False,True
24,2,Rashad Jennings,High,32.0,9.76,1111441,11.11,1174386,11.74,21.5,0,10000000,94.3,43.6,Medium,False,True
24,2,Chris Kattan,Medium,22.0,6.71,765690,7.66,242716,2.43,9.13,0,250000,31.7,62.4,High,True,True
24,2,Erika Jayne,High,28.0,8.54,1065024,10.65,1125340,11.25,19.79,67073,10000000,94.3,42.3,Medium,False,True
24,2,Normani,High,32.0,9.76,1111441,11.11,1174386,11.74,21.5,0,10000000,94.3,43.6,Medium,False,True
24,2,Nick Viall,Low,25.0,7.62,554729,5.55,586145,5.86,13.48,158536,10000000,94.3,37.7,Medium,False,True
24,3,Charo,High,24.0,7.62,1118315,11.18,363988,3.64,11.26,0,272727,32.5,62.6,High,True,True
24,3,Mr. T,High,24.0,7.62,1096809,10.97,1189962,11.9,19.52,272727,10000000,91.5,39.9,Medium,False,True
24,3,Heather Morris,Low,33.0,10.48,649116,6.49,704246,7.04,17.52,0,10000000,91.5,38.1,Medium,False,True
24,3,Nancy Kerrigan,Low,33.0,10.48,636388,6.36,690437,6.9,17.38,0,10000000,91.5,38.0,Medium,False,True
24,3,Bonner Bolton,Low,24.0,7.62,613750,6.14,665876,6.66,14.28,272727,10000000,91.5,35.9,Medium,False,True
24,3,Simone Biles,Low,32.0,10.16,611113,6.11,663015,6.63,16.79,18759,10000000,91.5,37.6,Medium,False,True
24,3,David Ross,High,31.0,9.84,1146602,11.47,1243984,12.44,22.28,50505,10000000,91.5,41.8,Medium,False,True
24,3,Rashad Jennings,High,28.0,8.89,1133890,11.34,1230192,12.3,21.19,145743,10000000,91.5,41.0,Medium,False,True
24,3,Erika Jayne,High,26.0,8.25,1142943,11.43,1240014,12.4,20.65,209235,10000000,91.5,40.7,Medium,False,True
24,3,Normani,High,34.0,10.79,1253390,12.53,1359841,13.6,24.39,0,10000000,91.5,43.3,Medium,False,True
24,3,Nick Viall,Low,26.0,8.25,597678,5.98,648439,6.48,14.74,209235,10000000,91.5,36.2,Medium,False,True
24,4,Mr. T,High,28.0,8.59,1258333,12.58,413963,4.14,12.73,0,361349,32.9,63.6,High,True,True
24,4,Heather Morris,Low,35.0,10.74,727835,7.28,798138,7.98,18.72,85276,10000000,90.3,38.9,Medium,False,True
24,4,Nancy Kerrigan,Low,33.0,10.12,714729,7.15,783766,7.84,17.96,146625,10000000,90.3,38.3,Medium,False,True
24,4,Bonner Bolton,Low,32.0,9.82,694469,6.94,761549,7.62,17.43,177300,10000000,90.3,38.0,Medium,False,True
24,4,Simone Biles,Low,36.0,11.04,710699,7.11,779346,7.79,18.84,54601,10000000,90.3,38.9,Medium,False,True
24,4,David Ross,High,31.0,9.51,1286201,12.86,1410437,14.1,23.61,207975,10000000,90.3,42.6,Medium,False,True
